61DFRAAXX100204:1:75:15130:13756	3934
61DFRAAXX100204:1:75:16400:7147	3934
61DFRAAXX100204:1:75:17028:9056	2341
61DFRAAXX100204:1:75:19637:16360	4651
61DFRAAXX100204:1:75:9809:14228	5758,1599
61DFRAAXX100204:1:76:18794:13759	4651
61DFRAAXX100204:1:77:12645:2596	4651
61DFRAAXX100204:1:77:17537:12808	3934
61DFRAAXX100204:1:77:1812:10525	3934
61DFRAAXX100204:1:77:7594:7412	1599,3956,3934
61DFRAAXX100204:1:77:8327:19614	4651
61DFRAAXX100204:1:77:8530:6282	1599
61DFRAAXX100204:1:77:8663:9418	3934
61DFRAAXX100204:1:77:8680:9432	3934
61DFRAAXX100204:1:78:1145:8444	3467
61DFRAAXX100204:1:78:14561:4542	4651
61DFRAAXX100204:1:78:15448:1913	3934
61DFRAAXX100204:1:78:18998:2588	5758,1599
61DFRAAXX100204:1:78:4101:20208	2341
61DFRAAXX100204:1:78:9081:9018	3467
61DFRAAXX100204:1:78:9862:14298	3934,3467
61DFRAAXX100204:1:79:12086:18390	3934
61DFRAAXX100204:1:79:6759:11413	3934
61DFRAAXX100204:1:7:10628:8304	1599,3956
61DFRAAXX100204:1:7:17263:18352	3467
61DFRAAXX100204:1:7:18107:4160	3934
61DFRAAXX100204:1:7:18137:14827	3956,3934
61DFRAAXX100204:1:7:4875:19134	2341
61DFRAAXX100204:1:7:7575:10659	1599
61DFRAAXX100204:1:80:10177:17911	1599
61DFRAAXX100204:1:80:10702:16284	3934
61DFRAAXX100204:1:80:10720:2930	2341
61DFRAAXX100204:1:80:13126:15112	1599,3956
61DFRAAXX100204:1:80:15518:7553	2341
61DFRAAXX100204:1:80:15552:8107	1599
61DFRAAXX100204:1:80:16684:8694	1599
61DFRAAXX100204:1:80:18808:20043	2341
61DFRAAXX100204:1:80:18819:14477	4651,1599
61DFRAAXX100204:1:80:19204:18585	3467
61DFRAAXX100204:1:80:4881:12527	3467
61DFRAAXX100204:1:80:8978:11767	2341
61DFRAAXX100204:1:80:9635:5606	2341
61DFRAAXX100204:1:81:10024:15255	3934,3467
61DFRAAXX100204:1:81:15441:17978	4651,1599
61DFRAAXX100204:1:81:18339:9490	4651,1599
61DFRAAXX100204:1:81:4286:11442	1599
61DFRAAXX100204:1:81:7623:9201	4651,1599
61DFRAAXX100204:1:81:8437:7777	2341,4651
61DFRAAXX100204:1:81:8497:18030	1599
61DFRAAXX100204:1:81:8704:10326	3934
61DFRAAXX100204:1:82:16457:9511	3934,2342
61DFRAAXX100204:1:82:1732:13830	1599
61DFRAAXX100204:1:82:17801:3866	1599,3956
61DFRAAXX100204:1:82:5743:14556	1599
61DFRAAXX100204:1:83:12808:1117	1599
61DFRAAXX100204:1:83:13235:16384	3467
61DFRAAXX100204:1:83:15532:2075	3934,3467
61DFRAAXX100204:1:83:4468:3716	3934
61DFRAAXX100204:1:83:6178:20831	3934
61DFRAAXX100204:1:83:7442:3473	3934
61DFRAAXX100204:1:83:9796:4828	3467
61DFRAAXX100204:1:84:12252:20357	2341
61DFRAAXX100204:1:84:13272:2072	1599
61DFRAAXX100204:1:84:1575:5411	1599
61DFRAAXX100204:1:84:17381:19463	3934,3467
61DFRAAXX100204:1:84:17983:7466	4651
61DFRAAXX100204:1:84:19412:8656	3934,3467
61DFRAAXX100204:1:84:2046:3699	1599
61DFRAAXX100204:1:84:3303:1483	2341
61DFRAAXX100204:1:84:3817:11389	1599
61DFRAAXX100204:1:84:9253:20445	1599
61DFRAAXX100204:1:85:10347:11889	1599
61DFRAAXX100204:1:85:11190:5128	3934,2342
61DFRAAXX100204:1:85:13943:7323	3934
61DFRAAXX100204:1:85:15185:6232	3934
61DFRAAXX100204:1:85:16079:6792	4651
61DFRAAXX100204:1:85:17726:6160	4651
61DFRAAXX100204:1:85:19175:7537	2342
61DFRAAXX100204:1:85:2953:11325	2341
61DFRAAXX100204:1:85:4759:9380	2341
61DFRAAXX100204:1:85:4891:14875	2341
61DFRAAXX100204:1:85:9582:18971	1599
61DFRAAXX100204:1:86:10142:11689	1599
61DFRAAXX100204:1:86:15043:4782	3934
61DFRAAXX100204:1:86:15379:8949	3467
61DFRAAXX100204:1:86:17685:16508	1599,3956,3934
61DFRAAXX100204:1:86:3138:7064	1599
61DFRAAXX100204:1:86:4368:15324	1599
61DFRAAXX100204:1:86:4683:11550	3934
61DFRAAXX100204:1:86:9081:11939	2341,4651
61DFRAAXX100204:1:87:11245:16259	1599
61DFRAAXX100204:1:87:11731:20305	2341
61DFRAAXX100204:1:87:15404:17812	2341
61DFRAAXX100204:1:87:17132:9687	1599
61DFRAAXX100204:1:87:19713:5981	2341,4651
61DFRAAXX100204:1:87:6207:1766	2341,4651
61DFRAAXX100204:1:87:7403:6374	3467
61DFRAAXX100204:1:87:9886:8890	2341
61DFRAAXX100204:1:88:13917:14142	3467
61DFRAAXX100204:1:88:14799:8764	3934
61DFRAAXX100204:1:88:18159:12360	3934
61DFRAAXX100204:1:88:19029:12828	3934
61DFRAAXX100204:1:88:19056:16122	1599
61DFRAAXX100204:1:88:4393:17126	5646
61DFRAAXX100204:1:89:14871:5629	4651,1599
61DFRAAXX100204:1:89:1613:17800	3934,3467
61DFRAAXX100204:1:89:19283:15916	3934
61DFRAAXX100204:1:8:11402:7052	1599
61DFRAAXX100204:1:8:14385:4956	4651
61DFRAAXX100204:1:8:5671:10264	4651
61DFRAAXX100204:1:8:7143:1187	1599
61DFRAAXX100204:1:8:7940:12179	2341
61DFRAAXX100204:1:90:16935:13319	3934,3467
61DFRAAXX100204:1:90:19028:12941	3934
61DFRAAXX100204:1:91:10896:15871	1599
61DFRAAXX100204:1:91:1209:17725	1599
61DFRAAXX100204:1:91:13177:4033	3934
61DFRAAXX100204:1:91:14519:8682	2341
61DFRAAXX100204:1:91:14633:10962	1599
61DFRAAXX100204:1:91:19698:4084	4651,1599
61DFRAAXX100204:1:91:2117:14234	4651
61DFRAAXX100204:1:91:3009:10737	3934
61DFRAAXX100204:1:91:3626:10646	1599
61DFRAAXX100204:1:92:4170:16433	1599
61DFRAAXX100204:1:92:7524:3153	4651
61DFRAAXX100204:1:92:8792:9851	4651,1599
61DFRAAXX100204:1:92:9608:18547	2341
61DFRAAXX100204:1:93:12045:18095	3934
61DFRAAXX100204:1:93:12197:11978	2341,4651
61DFRAAXX100204:1:93:12886:11817	3934
61DFRAAXX100204:1:93:14413:16350	3934
61DFRAAXX100204:1:93:1511:6717	3467
61DFRAAXX100204:1:93:16376:4646	2341
61DFRAAXX100204:1:93:17187:16586	1599,3956,3934
61DFRAAXX100204:1:93:19259:3088	3934
61DFRAAXX100204:1:93:2597:3618	2341
61DFRAAXX100204:1:93:7402:13911	3934
61DFRAAXX100204:1:93:8558:16460	2341
61DFRAAXX100204:1:93:9923:5831	3934
61DFRAAXX100204:1:94:2914:10034	1599
61DFRAAXX100204:1:94:4194:4060	3467
61DFRAAXX100204:1:94:8937:1326	3934
61DFRAAXX100204:1:95:11280:2580	3934
61DFRAAXX100204:1:95:12995:16999	1599
61DFRAAXX100204:1:95:18216:16706	3934
61DFRAAXX100204:1:95:2073:5643	2341
61DFRAAXX100204:1:95:2546:21261	1599,3956,3934
61DFRAAXX100204:1:95:3938:20606	1599
61DFRAAXX100204:1:95:4014:10059	4651
61DFRAAXX100204:1:96:12350:11421	3467
61DFRAAXX100204:1:96:14950:6413	3934
61DFRAAXX100204:1:96:19258:4840	1599
61DFRAAXX100204:1:97:10577:12462	1599
61DFRAAXX100204:1:97:10625:6986	1599
61DFRAAXX100204:1:97:14212:12361	2341
61DFRAAXX100204:1:97:19257:17004	3934
61DFRAAXX100204:1:97:2092:10276	1599
61DFRAAXX100204:1:97:3410:2597	1599
61DFRAAXX100204:1:97:3696:8104	2341
61DFRAAXX100204:1:97:6510:4607	4651
61DFRAAXX100204:1:97:7696:18994	1599,3956,3934
61DFRAAXX100204:1:98:10492:5619	3934
61DFRAAXX100204:1:98:16479:12365	1599
61DFRAAXX100204:1:98:18242:10818	2341,4651
61DFRAAXX100204:1:98:1899:4752	3934,3467
61DFRAAXX100204:1:98:19659:3120	1599
61DFRAAXX100204:1:98:3490:11524	1599
61DFRAAXX100204:1:98:3502:17062	1599
61DFRAAXX100204:1:99:11715:8437	3934,3467
61DFRAAXX100204:1:99:14181:20288	3467
61DFRAAXX100204:1:99:15297:15472	2341
61DFRAAXX100204:1:99:17255:13933	2341
61DFRAAXX100204:1:99:17768:14286	2341
61DFRAAXX100204:1:99:3259:8550	2341,4651
61DFRAAXX100204:1:99:6333:20884	1599
61DFRAAXX100204:1:9:12467:17366	2341
61DFRAAXX100204:1:9:19765:4226	4651
61DFRAAXX100204:1:9:2047:3630	2341
61DFRAAXX100204:2:100:10503:19784	2341
61DFRAAXX100204:2:100:11613:1212	2342
61DFRAAXX100204:2:100:1452:20903	3934
61DFRAAXX100204:2:100:15468:18134	1599
61DFRAAXX100204:2:100:19050:11113	2341
61DFRAAXX100204:2:100:3182:13052	4651
61DFRAAXX100204:2:100:5832:12269	1599
61DFRAAXX100204:2:100:8929:9528	3934
61DFRAAXX100204:2:101:11439:6448	3934
61DFRAAXX100204:2:101:12081:1392	3467
61DFRAAXX100204:2:101:12523:17425	4651
61DFRAAXX100204:2:101:14029:19975	4651
61DFRAAXX100204:2:101:15778:14296	4651
61DFRAAXX100204:2:101:16228:4266	1599
61DFRAAXX100204:2:101:18841:3973	4651,1599
61DFRAAXX100204:2:101:3168:2259	2341
61DFRAAXX100204:2:101:4161:15837	3934
61DFRAAXX100204:2:102:10489:7996	2341
61DFRAAXX100204:2:102:11363:11672	1599
61DFRAAXX100204:2:102:1229:12657	2341
61DFRAAXX100204:2:102:12654:14198	2341,4651
61DFRAAXX100204:2:102:13822:20408	1599
61DFRAAXX100204:2:102:14265:20825	3467
61DFRAAXX100204:2:102:5865:14370	1599
61DFRAAXX100204:2:102:9218:11514	3467
61DFRAAXX100204:2:103:10360:18079	2341
61DFRAAXX100204:2:103:1062:7317	1599
61DFRAAXX100204:2:103:10651:14646	2341
61DFRAAXX100204:2:103:13542:8459	1599
61DFRAAXX100204:2:103:14745:12363	4651,1599
61DFRAAXX100204:2:103:19581:15652	2341
61DFRAAXX100204:2:103:2356:1306	1599
61DFRAAXX100204:2:103:7680:18716	3934,3467
61DFRAAXX100204:2:103:8562:1594	1599
61DFRAAXX100204:2:103:9935:5860	4651
61DFRAAXX100204:2:104:10496:18789	4651
61DFRAAXX100204:2:104:10720:10560	3934
61DFRAAXX100204:2:104:11785:15358	3934
61DFRAAXX100204:2:104:12499:3036	3467
61DFRAAXX100204:2:104:13760:18899	2341,4651
61DFRAAXX100204:2:104:16354:5832	3467
61DFRAAXX100204:2:104:17458:5204	1599
61DFRAAXX100204:2:104:18592:18103	1599
61DFRAAXX100204:2:104:5237:13967	2341
61DFRAAXX100204:2:104:6379:19026	3934
61DFRAAXX100204:2:104:6911:2520	1599
61DFRAAXX100204:2:104:7146:2643	3934
61DFRAAXX100204:2:104:7449:12789	4651
61DFRAAXX100204:2:104:7459:12772	4651
61DFRAAXX100204:2:104:8238:19098	1599
61DFRAAXX100204:2:104:8869:12944	1599
61DFRAAXX100204:2:105:12343:17839	3467
61DFRAAXX100204:2:105:13266:11597	2341,4651
61DFRAAXX100204:2:105:17737:14587	1599
61DFRAAXX100204:2:105:2214:1664	2341,5758
61DFRAAXX100204:2:105:3520:12513	3934
61DFRAAXX100204:2:105:5038:20205	3934
61DFRAAXX100204:2:105:6081:5594	4651
61DFRAAXX100204:2:105:8835:19481	1599
61DFRAAXX100204:2:105:9649:1761	3467
61DFRAAXX100204:2:106:10320:2201	3934
61DFRAAXX100204:2:106:10851:13640	2341,4651
61DFRAAXX100204:2:106:11754:3503	3467
61DFRAAXX100204:2:106:13450:6267	3956,3934
61DFRAAXX100204:2:106:15576:2150	1599
61DFRAAXX100204:2:106:17678:15911	4651
61DFRAAXX100204:2:106:18905:1781	1599,3956,3934
61DFRAAXX100204:2:106:19214:20517	1599
61DFRAAXX100204:2:106:19313:1988	3467
61DFRAAXX100204:2:106:3314:17101	4651,1599
61DFRAAXX100204:2:106:3323:17079	4651,1599
61DFRAAXX100204:2:106:4609:11813	3934
61DFRAAXX100204:2:106:9011:9487	4651
61DFRAAXX100204:2:107:11763:13978	1599
61DFRAAXX100204:2:107:11912:8546	3934
61DFRAAXX100204:2:107:15866:10755	3467
61DFRAAXX100204:2:107:3273:8238	2341
61DFRAAXX100204:2:107:4960:16711	4651
61DFRAAXX100204:2:107:5141:5581	3934
61DFRAAXX100204:2:107:6225:15663	2341
61DFRAAXX100204:2:107:7863:9136	1599
61DFRAAXX100204:2:107:9591:8397	1599
61DFRAAXX100204:2:108:1152:16319	1599
61DFRAAXX100204:2:108:13381:19402	3934
61DFRAAXX100204:2:108:13529:20471	1599
61DFRAAXX100204:2:108:15924:6076	1599
61DFRAAXX100204:2:108:17481:9233	1599
61DFRAAXX100204:2:108:3621:16426	4651
61DFRAAXX100204:2:108:4427:15232	3467
61DFRAAXX100204:2:108:4756:20837	1599,3956,3934
61DFRAAXX100204:2:109:10687:16642	2341
61DFRAAXX100204:2:109:10947:10206	3467
61DFRAAXX100204:2:109:11096:21291	4651
61DFRAAXX100204:2:109:11398:17518	3934,3467
61DFRAAXX100204:2:109:13550:5294	2341
61DFRAAXX100204:2:109:15896:17493	2341
61DFRAAXX100204:2:109:17009:10690	1599
61DFRAAXX100204:2:109:17198:8426	1599,5646
61DFRAAXX100204:2:109:2200:17049	2341
61DFRAAXX100204:2:109:2398:12552	1599
61DFRAAXX100204:2:109:5814:15815	1599
61DFRAAXX100204:2:109:7216:2028	2341
61DFRAAXX100204:2:109:9128:20740	3934
61DFRAAXX100204:2:109:9660:5543	4651
61DFRAAXX100204:2:109:9804:19104	3467
61DFRAAXX100204:2:10:13315:18735	3934
61DFRAAXX100204:2:10:15364:9193	3467
61DFRAAXX100204:2:10:19309:17766	4651,1599
61DFRAAXX100204:2:10:4122:5410	4651
61DFRAAXX100204:2:10:6209:13802	1599
61DFRAAXX100204:2:10:7931:5684	3934
61DFRAAXX100204:2:10:9024:3771	2341
61DFRAAXX100204:2:110:10060:2174	1599
61DFRAAXX100204:2:110:10333:6398	1599
61DFRAAXX100204:2:110:17207:18683	3467
61DFRAAXX100204:2:110:18504:11535	2341
61DFRAAXX100204:2:110:18803:8570	3934
61DFRAAXX100204:2:110:3269:3239	2341
61DFRAAXX100204:2:110:3635:5391	2341
61DFRAAXX100204:2:110:6203:1234	1599
61DFRAAXX100204:2:110:6327:11449	1599,3956,3934
61DFRAAXX100204:2:110:7063:14101	1599
61DFRAAXX100204:2:110:8508:6536	3934
61DFRAAXX100204:2:110:9123:5516	3934
61DFRAAXX100204:2:111:12164:3667	3467
61DFRAAXX100204:2:111:14239:17092	2342
61DFRAAXX100204:2:111:14283:12991	2341,4651
61DFRAAXX100204:2:111:14709:7059	1599
61DFRAAXX100204:2:111:14954:1864	1599
61DFRAAXX100204:2:111:15278:3483	1599
61DFRAAXX100204:2:111:17849:18571	1599
61DFRAAXX100204:2:111:3687:17602	2341
61DFRAAXX100204:2:111:4591:8055	2341
61DFRAAXX100204:2:111:9781:10244	2341,4651
61DFRAAXX100204:2:112:10142:17528	2341
61DFRAAXX100204:2:112:13884:21081	1599
61DFRAAXX100204:2:112:14657:4452	2341
61DFRAAXX100204:2:112:15528:12048	1599
61DFRAAXX100204:2:112:18622:2496	2341
61DFRAAXX100204:2:112:1981:13112	3934
61DFRAAXX100204:2:112:4742:8671	4651
61DFRAAXX100204:2:112:7723:5582	4651,1599
61DFRAAXX100204:2:113:2499:17423	1599
61DFRAAXX100204:2:113:4183:13573	2341
61DFRAAXX100204:2:113:5822:17377	4651
61DFRAAXX100204:2:113:7599:11556	4651,1599
61DFRAAXX100204:2:113:8306:13969	4651
61DFRAAXX100204:2:113:8317:11116	3467
61DFRAAXX100204:2:113:8470:9855	1599
61DFRAAXX100204:2:114:10400:4522	1599
61DFRAAXX100204:2:114:14747:18672	3467
61DFRAAXX100204:2:114:15824:6476	1599
61DFRAAXX100204:2:114:17022:16754	3467
61DFRAAXX100204:2:114:3294:8473	3934
61DFRAAXX100204:2:114:5953:8210	3467
61DFRAAXX100204:2:114:9079:8419	1599
61DFRAAXX100204:2:115:10599:6426	1599
61DFRAAXX100204:2:115:12782:15071	3467
61DFRAAXX100204:2:115:15400:16649	4651
61DFRAAXX100204:2:115:17270:15242	3934
61DFRAAXX100204:2:115:19248:10387	1599
61DFRAAXX100204:2:115:6564:17432	2341,4651
61DFRAAXX100204:2:115:6917:4441	1599
61DFRAAXX100204:2:115:7925:6087	3934
61DFRAAXX100204:2:115:8998:7219	3467
61DFRAAXX100204:2:116:10513:4355	2341
61DFRAAXX100204:2:116:11352:19424	1599
61DFRAAXX100204:2:116:14696:20211	3934
61DFRAAXX100204:2:116:17789:11298	1599
61DFRAAXX100204:2:117:10878:8281	2341
61DFRAAXX100204:2:117:1610:10521	3934
61DFRAAXX100204:2:117:19124:20698	1599
61DFRAAXX100204:2:117:1926:20853	1599
61DFRAAXX100204:2:117:2312:17990	1599
61DFRAAXX100204:2:117:2696:7228	1599
61DFRAAXX100204:2:117:3367:14172	1599
61DFRAAXX100204:2:117:3477:17069	3934
61DFRAAXX100204:2:118:10490:9278	3934
61DFRAAXX100204:2:118:1213:3069	3934
61DFRAAXX100204:2:118:1589:11335	2341
61DFRAAXX100204:2:118:15968:12234	2341
61DFRAAXX100204:2:118:3923:4815	3934
61DFRAAXX100204:2:118:6462:15511	3467
61DFRAAXX100204:2:118:8744:7664	2341
61DFRAAXX100204:2:119:10538:15052	3934
61DFRAAXX100204:2:119:1230:13532	3934
61DFRAAXX100204:2:119:14399:17161	2341
61DFRAAXX100204:2:119:15386:5465	1599,3956
61DFRAAXX100204:2:119:15527:4472	3934
61DFRAAXX100204:2:119:16228:14720	2341
61DFRAAXX100204:2:119:18297:19296	3934
61DFRAAXX100204:2:119:19323:17107	3934,2342
61DFRAAXX100204:2:119:7368:15630	3934
61DFRAAXX100204:2:119:9103:11387	3934
61DFRAAXX100204:2:11:12325:5613	1599
61DFRAAXX100204:2:11:15550:18917	3467
61DFRAAXX100204:2:11:16111:10012	3934
61DFRAAXX100204:2:11:17915:7618	3934
61DFRAAXX100204:2:11:18131:7013	1599,3956,3934
61DFRAAXX100204:2:11:19121:2794	3467
61DFRAAXX100204:2:11:3952:19049	4651,1599
61DFRAAXX100204:2:11:3962:19069	4651,1599
61DFRAAXX100204:2:11:4025:10699	3934
61DFRAAXX100204:2:11:6116:3137	2341,4651
61DFRAAXX100204:2:11:7981:7571	3934
61DFRAAXX100204:2:11:8803:6042	4651
61DFRAAXX100204:2:120:10372:2908	3934
61DFRAAXX100204:2:120:15260:9160	3467
61DFRAAXX100204:2:120:17801:10512	4651,1599
61DFRAAXX100204:2:120:3998:13357	2341
61DFRAAXX100204:2:12:12393:3099	2341
61DFRAAXX100204:2:12:17590:4101	3934,2342
61DFRAAXX100204:2:12:2277:20685	3934,3467
61DFRAAXX100204:2:12:2427:17134	1599,3956,3934
61DFRAAXX100204:2:12:2770:14515	3934,3467
61DFRAAXX100204:2:12:3093:7032	1599
61DFRAAXX100204:2:12:3156:15399	1599,3956,3934
61DFRAAXX100204:2:12:7081:11878	1599
61DFRAAXX100204:2:13:19062:13779	1599
61DFRAAXX100204:2:13:9758:6803	1599
61DFRAAXX100204:2:14:11476:15114	2341
61DFRAAXX100204:2:14:13713:18452	2342
61DFRAAXX100204:2:14:13923:3991	1599
61DFRAAXX100204:2:14:14023:12778	1599
61DFRAAXX100204:2:14:16995:2715	3467
61DFRAAXX100204:2:14:18019:20986	2341
61DFRAAXX100204:2:14:2725:3903	3467
61DFRAAXX100204:2:14:3938:19856	2341
61DFRAAXX100204:2:14:4277:5195	4651,1599
61DFRAAXX100204:2:14:4467:3112	1599
61DFRAAXX100204:2:14:6615:19833	1599,3956
61DFRAAXX100204:2:14:8201:5545	2341
61DFRAAXX100204:2:14:9050:10819	3934
61DFRAAXX100204:2:15:11821:20762	3467
61DFRAAXX100204:2:15:12013:16994	3934
61DFRAAXX100204:2:15:13433:19846	3467
61DFRAAXX100204:2:15:16879:10709	2341
61DFRAAXX100204:2:15:17558:2200	1599
61DFRAAXX100204:2:15:19326:8407	2341
61DFRAAXX100204:2:15:3729:12570	2341,4651
61DFRAAXX100204:2:15:6897:12254	3934
61DFRAAXX100204:2:15:8677:13143	2341
61DFRAAXX100204:2:16:14353:20124	3934
61DFRAAXX100204:2:16:16174:14056	1599
61DFRAAXX100204:2:16:16663:8503	4651
61DFRAAXX100204:2:16:18695:7977	4651,1599
61DFRAAXX100204:2:16:19030:7325	1599,3956
61DFRAAXX100204:2:16:3002:7306	1599
61DFRAAXX100204:2:16:3036:17083	3467
61DFRAAXX100204:2:16:3684:11292	1599
61DFRAAXX100204:2:16:6670:6151	2341
61DFRAAXX100204:2:17:16416:5153	3934
61DFRAAXX100204:2:17:19281:15059	1599,3956,3934
61DFRAAXX100204:2:17:4813:3520	3467
61DFRAAXX100204:2:17:5213:5399	4651,1599
61DFRAAXX100204:2:17:6433:18103	1599,3956
61DFRAAXX100204:2:17:7086:14832	4651
61DFRAAXX100204:2:17:7592:3222	3934
61DFRAAXX100204:2:17:9810:8028	3934
61DFRAAXX100204:2:18:12014:9885	1599
61DFRAAXX100204:2:18:16125:5465	3956,3934
61DFRAAXX100204:2:18:4580:19824	3467
61DFRAAXX100204:2:18:5184:19140	1599
61DFRAAXX100204:2:18:7546:10540	2341
61DFRAAXX100204:2:18:7566:10533	2341
61DFRAAXX100204:2:19:7484:15711	3934
61DFRAAXX100204:2:1:15109:10355	2341
61DFRAAXX100204:2:1:15465:19388	1599
61DFRAAXX100204:2:1:1941:7779	3934
61DFRAAXX100204:2:1:3940:20811	2341
61DFRAAXX100204:2:1:7258:19339	1599,3956
61DFRAAXX100204:2:1:7735:5632	2341,4651
61DFRAAXX100204:2:20:10733:7124	2341,4651
61DFRAAXX100204:2:20:11054:14150	2341
61DFRAAXX100204:2:20:11442:11436	3467
61DFRAAXX100204:2:20:13404:2552	2341
61DFRAAXX100204:2:20:16385:7210	3934
61DFRAAXX100204:2:20:16787:15488	2341
61DFRAAXX100204:2:20:3008:14953	1599
61DFRAAXX100204:2:21:10257:3006	3934
61DFRAAXX100204:2:21:11047:4631	1599
61DFRAAXX100204:2:21:15481:18011	1599
61DFRAAXX100204:2:21:17828:2927	4651
61DFRAAXX100204:2:21:19468:8434	3934
61DFRAAXX100204:2:21:3896:21001	1599
61DFRAAXX100204:2:21:5010:13921	3934,2342
61DFRAAXX100204:2:21:7191:16823	1599
61DFRAAXX100204:2:21:8378:14247	1599
61DFRAAXX100204:2:21:8800:14702	1599,3956
61DFRAAXX100204:2:21:9659:14373	1599
61DFRAAXX100204:2:22:10394:16080	3467
61DFRAAXX100204:2:22:13358:13896	2341,4651
61DFRAAXX100204:2:22:15618:7542	4651
61DFRAAXX100204:2:22:6821:19197	1599
61DFRAAXX100204:2:22:6913:11876	4651
61DFRAAXX100204:2:22:9298:20741	3934
61DFRAAXX100204:2:22:9639:20862	1599
61DFRAAXX100204:2:22:9668:7177	3934
61DFRAAXX100204:2:23:11451:1327	1599
61DFRAAXX100204:2:23:18941:16191	3934
61DFRAAXX100204:2:23:7692:5508	2341
61DFRAAXX100204:2:24:12740:21216	3467
61DFRAAXX100204:2:24:15469:8665	4651,1599
61DFRAAXX100204:2:24:16695:17285	1599
61DFRAAXX100204:2:24:19273:8279	4651
61DFRAAXX100204:2:24:6891:2180	2341,4651
61DFRAAXX100204:2:24:6916:11767	3934
61DFRAAXX100204:2:24:7086:16329	3934
61DFRAAXX100204:2:24:9379:2863	5646
61DFRAAXX100204:2:25:11170:8912	4651
61DFRAAXX100204:2:25:13067:20744	2341
61DFRAAXX100204:2:25:14301:11242	4651
61DFRAAXX100204:2:25:15126:19440	1599
61DFRAAXX100204:2:25:18045:14106	2341
61DFRAAXX100204:2:25:3750:2732	2341,4651
61DFRAAXX100204:2:25:7347:5444	3467
61DFRAAXX100204:2:25:8933:8122	1599,3956
61DFRAAXX100204:2:26:11187:19799	1599
61DFRAAXX100204:2:26:16448:13715	4651
61DFRAAXX100204:2:26:16861:10738	3934,2342
61DFRAAXX100204:2:26:17369:11435	5646,3934
61DFRAAXX100204:2:26:18375:5735	2342
61DFRAAXX100204:2:26:3131:15194	3934
61DFRAAXX100204:2:26:4035:17578	2341
61DFRAAXX100204:2:26:7546:5578	3934
61DFRAAXX100204:2:27:14307:15590	2341
61DFRAAXX100204:2:27:2482:9476	2341,4651
61DFRAAXX100204:2:27:6204:10981	1599
61DFRAAXX100204:2:27:6600:3503	3934
61DFRAAXX100204:2:28:11159:18365	3934
61DFRAAXX100204:2:28:12077:9016	1599
61DFRAAXX100204:2:28:14401:20038	2341
61DFRAAXX100204:2:28:15596:12394	4651,1599
61DFRAAXX100204:2:28:17261:5687	4651
61DFRAAXX100204:2:28:3434:9438	3934
61DFRAAXX100204:2:28:4297:4697	3934
61DFRAAXX100204:2:28:7222:8202	2341
61DFRAAXX100204:2:28:9255:10405	3934
61DFRAAXX100204:2:29:10856:1964	3934
61DFRAAXX100204:2:29:12147:17023	3467
61DFRAAXX100204:2:29:12535:4304	2341,4651
61DFRAAXX100204:2:29:12630:10405	3467
61DFRAAXX100204:2:29:14485:10864	2341
61DFRAAXX100204:2:29:15379:18711	1599
61DFRAAXX100204:2:29:17678:14745	4651
61DFRAAXX100204:2:29:17905:11704	2341
61DFRAAXX100204:2:29:3146:19328	2341,4651
61DFRAAXX100204:2:29:3501:8168	3467
61DFRAAXX100204:2:29:4507:10556	1599
61DFRAAXX100204:2:29:4869:1916	4651,1599
61DFRAAXX100204:2:29:5614:11690	3934
61DFRAAXX100204:2:29:6510:15712	2341
61DFRAAXX100204:2:29:7451:13556	1599
61DFRAAXX100204:2:29:7503:7186	3934
61DFRAAXX100204:2:29:8640:11413	2341
61DFRAAXX100204:2:2:11242:5151	3934
61DFRAAXX100204:2:2:11680:16113	2341
61DFRAAXX100204:2:2:12870:4790	1599
61DFRAAXX100204:2:2:13429:12988	3956,3934
61DFRAAXX100204:2:2:15305:7426	2341
61DFRAAXX100204:2:2:15557:16144	2341
61DFRAAXX100204:2:2:19374:6327	3934
61DFRAAXX100204:2:2:19674:11888	1599
61DFRAAXX100204:2:2:19729:8409	2341
61DFRAAXX100204:2:2:4272:7130	3467
61DFRAAXX100204:2:2:8732:14129	3467
61DFRAAXX100204:2:30:13938:5082	2342
61DFRAAXX100204:2:30:14420:11849	4651,1599
61DFRAAXX100204:2:30:5670:13728	2341
61DFRAAXX100204:2:30:6174:2865	3467
61DFRAAXX100204:2:30:6409:5105	1599
61DFRAAXX100204:2:30:8172:19357	1599
61DFRAAXX100204:2:30:9527:4230	2341
61DFRAAXX100204:2:31:12387:2448	1599
61DFRAAXX100204:2:31:12915:10575	1599
61DFRAAXX100204:2:31:15342:4472	1599
61DFRAAXX100204:2:31:15835:14026	3467
61DFRAAXX100204:2:31:18037:1917	1599
61DFRAAXX100204:2:31:18281:1814	2341
61DFRAAXX100204:2:31:3737:10860	2341,4651
61DFRAAXX100204:2:31:5169:21366	2341,4651
61DFRAAXX100204:2:31:7648:17805	1599
61DFRAAXX100204:2:32:14450:16835	2341
61DFRAAXX100204:2:32:2917:11947	3934
61DFRAAXX100204:2:32:7241:3682	1599
61DFRAAXX100204:2:32:8291:20621	2341
61DFRAAXX100204:2:32:8440:13120	4651
61DFRAAXX100204:2:32:9314:15600	2341,4651
61DFRAAXX100204:2:32:9607:9533	3934
61DFRAAXX100204:2:33:14566:8435	2341
61DFRAAXX100204:2:33:2830:14909	3934,2342
